src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.16.0.5,192.168.50.1,35688,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:06:20,10269118.0,80.24058151829593,1.1685521580334357,0.7790347720222904,0.3895173860111452,8,4,544,280,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,160,80,20,0,933556.1818181818,10268534.0,2.0,2951979.182144592,10269118.0,10268534.0,2.0,1467016.857142857,3593204.329357987,10268891.0,10268886.0,2.0,3422963.6666666665,4840798.105376449,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,65535,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,8,4,544,280
172.16.0.5,192.168.50.1,19739,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:06:23,5368172.0,1447.7926564200998,4.843361948909237,2.607964126335743,2.235397822573494,14,12,2674,5098,526.0,66.0,191.0,195.64472173523401,1139.0,66.0,424.8333333333333,504.6465484761477,1139,66,298.9230769230769,389.5361070532806,151738.37869822487,280,240,20,4,214726.88,5004913.0,1.0,980236.2858629677,5368072.0,5005098.0,2.0,412928.6153846154,1328952.5012212577,5368015.0,5005037.0,2.0,488001.36363636365,1431983.0818255483,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,298.9230769230769,65535,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,424.8333333333333,0,14,12,2674,5098
172.16.0.5,192.168.50.1,21365,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:06:24,918928.0,8496.857207528774,28.29383803736528,17.411592638378632,10.882245398986646,16,10,2842,4966,535.0,66.0,177.625,191.5071392272361,1139.0,66.0,496.6,524.1173914305839,1139,66,300.3076923076923,390.2619208479163,152304.36686390528,320,200,20,4,36757.12,745015.0,2.0,147814.7709937867,918928.0,745015.0,2.0,61261.86666666667,186853.31546460596,918711.0,745710.0,2.0,102079.0,232702.29961381035,0,0,0,0,1,0,0,0,0,0,0,0.625,300.3076923076923,65535,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.625,496.6,0,16,10,2842,4966
172.16.0.5,192.168.50.1,21366,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:06:25,5006484.0,896.4374998501942,3.9948195180489936,1.9974097590244968,1.9974097590244968,10,10,1666,2822,561.0,66.0,166.6,197.22433926876263,1139.0,66.0,282.2,428.4112043352741,1139,66,224.4,338.4636464969318,114557.64000000001,200,200,20,2,263499.15789473685,5004955.0,2.0,1117571.8662968562,5006377.0,5005154.0,2.0,556264.1111111111,1572920.1182411185,5006319.0,5005061.0,2.0,556257.6666666666,1572889.5128155414,0,0,0,0,1,0,0,0,0,0,0,1.0,224.4,65535,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.6,282.2,0,10,10,1666,2822
172.16.0.5,192.168.50.1,61665,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:06:40,2751437.0,2789.814922166126,9.4496076050442,5.815143141565661,3.6344644634785386,16,10,2710,4966,503.0,66.0,169.375,177.29420288041004,1139.0,66.0,496.6,524.1173914305839,1139,66,295.2307692307692,387.73764997366527,150340.48520710057,320,200,20,4,110057.48,2143144.0,1.0,431230.99127721513,2751437.0,2143144.0,2.0,183429.13333333333,544495.3063871003,2751178.0,2143501.0,1.0,305686.44444444444,676027.3238605261,0,0,0,0,1,0,0,0,0,0,0,0.625,295.2307692307692,65535,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.375,496.6,0,16,10,2710,4966
172.16.0.5,192.168.50.1,58730,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:06:45,5006401.0,1085.8099461069937,3.9948857472663493,1.9974428736331746,1.9974428736331746,10,10,2614,2822,1035.0,66.0,261.4,386.81240931490294,1139.0,66.0,282.2,428.4112043352741,1139,66,271.8,408.274613465006,166688.16000000006,200,200,20,2,263494.7894736842,5004948.0,2.0,1117571.2441178944,5006284.0,5005078.0,2.0,556253.7777777778,1572896.901140679,5006295.0,5005102.0,2.0,556255.0,1572904.9530879692,0,0,0,0,1,0,0,0,0,0,0,1.0,271.8,65535,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.4,282.2,0,10,10,2614,2822
172.16.0.5,192.168.50.1,58554,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:06:51,7485658.0,1039.8551470024413,3.4733085588467976,1.8702430701482755,1.6030654886985218,14,12,2686,5098,530.0,66.0,191.85714285714286,197.03547800291383,1139.0,66.0,424.8333333333333,504.6465484761477,1139,66,299.38461538461536,389.7858462247696,151933.00591715975,280,240,20,4,299426.32,5004903.0,2.0,1076133.0901009864,7485524.0,5005063.0,2.0,575809.5384615385,1438063.0538442817,7485542.0,5005034.0,2.0,680503.8181818182,1540470.6414844794,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,299.38461538461536,65535,243,0.0,0.0,0.0,0.0,2526212.0,2478691.0,2502451.5,23760.5,0.0,0.0,0.0,0.0,0.0,0.0,191.85714285714286,424.8333333333333,0,14,12,2686,5098
172.16.0.5,192.168.50.1,63747,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:06:55,5532578.0,1488.6369428501505,4.699436682139863,2.5304659057676187,2.1689707763722446,14,12,3138,5098,617.0,66.0,224.14285714285714,247.53206347659207,1139.0,66.0,424.8333333333333,504.6465484761477,1139,66,316.7692307692308,400.67618881588623,160541.4082840237,280,240,20,4,221303.12,5004896.0,2.0,981850.5447779847,5532462.0,5005217.0,2.0,425574.0,1329368.8649811926,5532434.0,5005018.0,2.0,502948.54545454547,1431607.4691018017,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,316.7692307692308,65535,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.14285714285714,424.8333333333333,0,14,12,3138,5098
172.16.0.5,192.168.50.1,34826,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:07:35,5725057.0,1378.1522175237733,4.54143950007834,2.445390500042183,2.096049000036157,14,12,2792,5098,569.0,66.0,199.42857142857142,209.55044203031886,1139.0,66.0,424.8333333333333,504.6465484761477,1139,66,303.46153846153845,392.1866932557298,153810.40236686388,280,240,20,4,229002.28,5004874.0,2.0,984835.9230097374,5724916.0,5005070.0,2.0,440378.1538461539,1331264.0126811145,5724947.0,5005070.0,2.0,520449.7272727273,1432795.803650401,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,303.46153846153845,65535,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.42857142857142,424.8333333333333,0,14,12,2792,5098
172.16.0.5,192.168.50.1,34827,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:07:35,10990571.0,74.97335670730848,1.091845000591871,0.7278966670612473,0.36394833353062367,8,4,544,280,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,160,80,20,0,999142.8181818182,10990037.0,1.0,3159398.1489942847,10990571.0,10990037.0,1.0,1570081.5714285714,3845680.7018019157,10990463.0,10990458.0,2.0,3663487.6666666665,5180950.408252675,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,65535,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,8,4,544,280
172.16.0.5,192.168.50.1,23666,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:07:39,237.0,1670886.0759493671,25316.455696202534,16877.63713080169,8438.818565400845,4,2,264,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,80,40,20,0,47.4,123.0,2.0,55.42779086342879,237.0,233.0,2.0,79.0,108.89444430272832,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,66.0,64,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,4,2,264,132
172.16.0.5,192.168.50.1,60455,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:09:36,5571367.0,1405.7591251841782,4.6667182398861895,2.5128482830156402,2.153869956870549,14,12,2734,5098,542.0,66.0,195.28571428571428,202.44132432860232,1139.0,66.0,424.8333333333333,504.6465484761477,1139,66,301.2307692307692,390.7706692886908,152701.71597633135,280,240,20,4,222854.68,5004894.0,2.0,982357.8659127731,5571288.0,5005126.0,2.0,428560.6153846154,1329602.8222256992,5571225.0,5005053.0,2.0,506475.0,1431718.2528806555,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,301.2307692307692,65535,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.28571428571428,424.8333333333333,0,14,12,2734,5098
172.16.0.5,192.168.50.1,60456,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:09:36,31494194.0,23.242379214403773,0.3175188417268275,0.1905113050360965,0.127007536690731,6,4,436,296,78.0,66.0,72.66666666666667,4.988876515698588,74.0,74.0,74.0,0.0,78,66,73.2,3.919183588453085,15.36,120,80,20,0,3499354.888888889,31493855.0,2.0,9897550.43236942,31494194.0,31493974.0,2.0,6298838.8,12597567.600264225,31493958.0,31493954.0,2.0,10497986.0,14846391.350375755,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,73.2,65535,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.66666666666667,74.0,0,6,4,436,296
172.16.0.5,192.168.50.1,60459,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:09:37,31543709.0,23.205895032825723,0.31702042394570656,0.19021225436742395,0.12680816957828264,6,4,436,296,78.0,66.0,72.66666666666667,4.988876515698588,74.0,74.0,74.0,0.0,78,66,73.2,3.919183588453085,15.36,120,80,20,0,3504856.5555555555,31543322.0,3.0,9913094.525076393,31543709.0,31543477.0,3.0,6308741.8,12617367.600287698,31543436.0,31543430.0,3.0,10514478.666666666,14869714.08904189,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,73.2,65535,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.66666666666667,74.0,0,6,4,436,296
172.16.0.5,192.168.50.1,26947,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:10:04,5584144.0,1377.829798085436,4.656040388643272,2.8652556237804756,1.7907847648627973,16,10,2728,4966,507.0,66.0,170.5,179.2177446571628,1139.0,66.0,496.6,524.1173914305839,1139,66,295.9230769230769,388.0573830561386,150588.5325443787,320,200,20,4,223365.76,4274120.0,2.0,864796.8570420817,5584144.0,4274120.0,2.0,372276.26666666666,1091338.7120546622,5583950.0,4274468.0,2.0,620438.8888888889,1353356.5789128765,0,0,0,0,1,0,0,0,0,0,0,0.625,295.9230769230769,65535,243,0.0,0.0,0.0,0.0,2979572.0,1294548.0,2137060.0,842512.0,0.0,0.0,0.0,0.0,0.0,0.0,170.5,496.6,0,16,10,2728,4966
172.16.0.5,192.168.50.1,26981,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:10:04,5579797.0,147.67562332464783,2.1506158736599197,1.4337439157732799,0.7168719578866399,8,4,544,280,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,160,80,20,0,507254.2727272727,5579356.0,2.0,1603939.3992384723,5579797.0,5579356.0,2.0,797113.8571428572,1952342.1819629457,5579625.0,5579620.0,2.0,1859875.0,2630256.913784786,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,65535,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,8,4,544,280
172.16.0.5,192.168.50.1,42534,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:10:28,1263.0,1846397.4663499603,15835.312747426762,7917.656373713381,7917.656373713381,10,10,910,1422,183.0,66.0,91.0,46.10422974088169,439.0,66.0,142.2,148.4323414893129,439,66,116.6,112.84608987466068,12734.239999999994,200,200,20,2,66.47368421052632,246.0,1.0,84.00962878463312,1159.0,470.0,2.0,128.77777777777777,157.91824732913602,1144.0,467.0,1.0,127.11111111111111,186.29811500474446,0,0,0,0,1,0,0,0,0,0,0,1.0,116.6,65535,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,142.2,0,10,10,910,1422
172.16.0.5,192.168.50.1,56529,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:10:30,5067510.0,1656.829488249653,5.130724951702118,3.157369201047457,1.9733557506546606,16,10,3430,4966,683.0,66.0,214.375,255.06760745927735,1139.0,66.0,496.6,524.1173914305839,1139,66,322.9230769230769,405.6382362379376,164542.37869822484,320,200,20,4,202700.4,4739676.0,2.0,928298.1799322887,5067510.0,4739676.0,2.0,337834.0,1179227.0709805356,5067261.0,4739949.0,2.0,563029.0,1480263.8119635598,0,0,0,0,1,0,0,0,0,0,0,0.625,322.9230769230769,65535,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.375,496.6,0,16,10,3430,4966
172.16.0.5,192.168.50.1,53890,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:10:58,6247764.0,503.2200319986478,3.201145241721678,1.600572620860839,1.600572620860839,10,10,1456,1688,456.0,66.0,145.6,155.23092475405795,572.0,66.0,168.8,201.62380811798988,572,66,157.2,180.3024126294487,32508.959999999985,200,200,20,2,328829.6842105263,5004968.0,1.0,1136416.6026278464,6247657.0,5005146.0,2.0,694184.1111111111,1572564.0471054092,6247647.0,5005061.0,1.0,694183.0,1572560.7998606744,0,0,0,0,1,0,0,0,0,0,0,1.0,157.2,65535,235,0.0,0.0,0.0,0.0,3763132.0,1241836.0,2502484.0,1260648.0,0.0,0.0,0.0,0.0,0.0,0.0,145.6,168.8,0,10,10,1456,1688
172.16.0.5,192.168.50.1,23683,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:10:58,10269807.0,80.23519818824248,1.168473760022949,0.7789825066819659,0.38949125334098295,8,4,544,280,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,160,80,20,0,933618.8181818182,10269340.0,1.0,2952214.2539955517,10269807.0,10269340.0,1.0,1467115.2857142857,3593493.1933777877,10269601.0,10269595.0,3.0,3423200.3333333335,4841132.095479412,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,65535,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,8,4,544,280
172.16.0.5,192.168.50.1,33318,80,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-12-01 19:11:00,7043960.0,1111.306708158479,3.691105571297963,1.987518384545057,1.703587186752906,14,12,2730,5098,541.0,66.0,195.0,201.99080601424836,1139.0,66.0,424.8333333333333,504.6465484761477,1139,66,301.0769230769231,390.68686291206546,152636.22485207103,280,240,20,4,281758.4,5004902.0,1.0,1042835.9397718511,7043847.0,5005078.0,1.0,541834.3846153846,1396631.34249916,7043846.0,5005077.0,1.0,640349.6363636364,1497447.5553311177,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,301.0769230769231,65535,243,0.0,0.0,0.0,0.0,2974317.0,2030585.0,2502451.0,471866.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,424.8333333333333,0,14,12,2730,5098
