src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.16.0.5,192.168.50.4,48387,28414,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:07,3.0,272666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,818,0,409.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,409,409,409.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,409.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0,2,0,818,0
172.16.0.5,192.168.50.4,42924,3809,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:07,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,48726,3809,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:08,3.0,280666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,842,0,421.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,421,421,421.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,421.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0,2,0,842,0
172.16.0.5,192.168.50.4,59795,3809,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:08,3.0,272666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,818,0,409.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,409,409,409.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,409.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0,2,0,818,0
172.16.0.5,192.168.50.4,55120,48249,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:08,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,48871,48249,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:08,3.0,280666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,842,0,421.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,421,421,421.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,421.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0,2,0,842,0
172.16.0.5,192.168.50.4,45115,48249,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:08,2.0,409000000.0,1000000.0,1000000.0,0.0,2,0,818,0,409.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,409,409,409.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,409.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0,2,0,818,0
172.16.0.5,192.168.50.4,50111,31319,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:09,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,37711,31319,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:09,3.0,280666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,842,0,421.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,421,421,421.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,421.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0,2,0,842,0
172.16.0.5,192.168.50.4,40099,31319,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:10,2.0,409000000.0,1000000.0,1000000.0,0.0,2,0,818,0,409.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,409,409,409.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,409.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0,2,0,818,0
172.16.0.5,192.168.50.4,61850,3735,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:12,2.0,484000000.0,1000000.0,1000000.0,0.0,2,0,968,0,484.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,484,484,484.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,484.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0,2,0,968,0
172.16.0.5,192.168.50.4,58929,46749,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:13,2.0,419000000.0,1000000.0,1000000.0,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,51490,46749,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:14,3.0,280666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,842,0,421.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,421,421,421.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,421.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0,2,0,842,0
172.16.0.5,192.168.50.4,59965,46749,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:14,3.0,272666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,818,0,409.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,409,409,409.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,409.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0,2,0,818,0
172.16.0.5,192.168.50.4,61850,63295,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:14,3.0,322666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,968,0,484.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,484,484,484.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,484.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0,2,0,968,0
172.16.0.5,192.168.50.4,43410,29139,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:15,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,42847,29139,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:15,3.0,280666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,842,0,421.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,421,421,421.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,421.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0,2,0,842,0
172.16.0.5,192.168.50.4,45735,29139,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:15,3.0,272666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,818,0,409.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,409,409,409.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,409.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0,2,0,818,0
172.16.0.5,192.168.50.4,61850,31640,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:16,3.0,322666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,968,0,484.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,484,484,484.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,484.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0,2,0,968,0
172.16.0.5,192.168.50.4,33334,1685,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:18,2.0,419000000.0,1000000.0,1000000.0,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,47014,1685,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:18,3.0,280666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,842,0,421.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,421,421,421.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,421.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0,2,0,842,0
172.16.0.5,192.168.50.4,61850,36545,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:18,3.0,322666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,968,0,484.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,484,484,484.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,484.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0,2,0,968,0
172.16.0.5,192.168.50.4,35681,1685,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:18,3.0,272666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,818,0,409.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,409,409,409.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,409.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0,2,0,818,0
172.16.0.5,192.168.50.4,56277,65298,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:18,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,56590,65298,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:18,3.0,280666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,842,0,421.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,421,421,421.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,421.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0,2,0,842,0
172.16.0.5,192.168.50.4,45454,65298,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:19,3.0,272666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,818,0,409.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,409,409,409.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,409.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0,2,0,818,0
172.16.0.5,192.168.50.4,36137,15715,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:21,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,32853,15715,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 17:13:21,3.0,280666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,842,0,421.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,421,421,421.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,421.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0,2,0,842,0
