src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.16.0.5,192.168.50.4,19503,31009,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19504,48051,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,86.0,2790697.6744186045,46511.62790697674,23255.81395348837,23255.81395348837,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,28.666666666666668,84.0,1.0,39.12657522565563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,47157,47157,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,101.0,2376237.623762376,39603.960396039605,19801.980198019803,19801.980198019803,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,33.666666666666664,100.0,0.0,46.906526435265086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,19505,33159,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,14324,14324,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19506,60173,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19507,16890,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,52.0,4615384.615384616,76923.07692307692,38461.53846153846,38461.53846153846,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,17.333333333333332,50.0,1.0,23.098821518760555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,7887,7887,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19508,26364,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,65.0,3692307.6923076925,61538.461538461546,30769.230769230773,30769.230769230773,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,21.666666666666668,62.0,1.0,28.522895287041873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,39453,39453,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,0.0,0,0,0,0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19509,54669,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19510,59890,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,780,780,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,122.0,1967213.1147540985,32786.88524590164,16393.44262295082,16393.44262295082,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,40.666666666666664,119.0,1.0,55.39153565502786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,15730,15730,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,56.0,4285714.285714285,71428.57142857143,35714.28571428572,35714.28571428572,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,18.666666666666668,52.0,1.0,23.584363935078304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,50357,50357,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,153.0,1568627.450980392,26143.7908496732,13071.8954248366,13071.8954248366,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,51.0,105.0,0.0,42.91852746774987,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,41258,41258,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,2.0,60000000.0,1000000.0,1000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19511,34124,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19512,49989,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,2.0,60000000.0,1000000.0,1000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19513,46284,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,100.0,2400000.0,40000.0,20000.0,20000.0,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,33.333333333333336,98.0,1.0,45.726238516730064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,19514,20865,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,104.0,2307692.307692308,38461.53846153846,19230.76923076923,19230.76923076923,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,34.666666666666664,101.0,1.0,46.906526435265086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,19515,47606,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,103.0,2330097.0873786407,38834.95145631068,19417.47572815534,19417.47572815534,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,34.333333333333336,100.0,1.0,46.435139950496776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,19516,29074,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19517,26412,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,97.0,2474226.8041237113,41237.113402061856,20618.556701030928,20618.556701030928,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,32.333333333333336,95.0,1.0,44.31202495435698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
172.16.0.5,192.168.50.4,19518,29239,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19519,62980,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,19520,62980,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,1.0,120000000.0,2000000.0,2000000.0,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
172.16.0.5,192.168.50.4,33366,33366,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,6,2018-11-03 17:30:31,54.0,4444444.444444445,74074.07407407407,37037.03703703704,37037.03703703704,2,2,120,120,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,18.0,52.0,1.0,24.041630560342615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,5840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,2,120,120
